@relation 'problem-to-evaluate2023-02-2303:32:14-weka.filters.unsupervised.attribute.Remove-R1-3,18,20,65,78-79,119-120'

@attribute types numeric
@attribute objects numeric
@attribute predicates numeric
@attribute functions numeric
@attribute init numeric
@attribute goal numeric
@attribute actions numeric
@attribute axioms numeric
@attribute use_min_cost_metric numeric
@attribute generated_rules numeric
@attribute relevant_atoms numeric
@attribute auxiliary_atoms numeric
@attribute final_queue_length numeric
@attribute total_queue_pushes numeric
@attribute effect_conditions_simplified numeric
@attribute translator_variables numeric
@attribute translator_derived_variables numeric
@attribute translator_facts numeric
@attribute translator_mutex_groups numeric
@attribute translator_total_mutex_groups_size numeric
@attribute translator_operators numeric
@attribute translator_task_size numeric
@attribute numberVariablesCG numeric
@attribute highLevelVariablesCG numeric
@attribute totalEdgesCG numeric
@attribute totalWeightCG numeric
@attribute veRatio numeric
@attribute weRatio numeric
@attribute wvRatio numeric
@attribute hvRatio numeric
@attribute inputEdgeCGMax numeric
@attribute inputEdgeCGAvg numeric
@attribute inputEdgeCGStd numeric
@attribute outputEdgeCGMax numeric
@attribute outputEdgeCGAvg numeric
@attribute outputEdgeCGStd numeric
@attribute inputWeightCGMax numeric
@attribute inputWeightCGAvg numeric
@attribute inputWeightCGStd numeric
@attribute outputWeightCGMax numeric
@attribute outputWeightCGAvg numeric
@attribute outputWeightCGStd numeric
@attribute inputEdgeHVMax numeric
@attribute inputEdgeHVAvg numeric
@attribute inputEdgeHVStd numeric
@attribute outputEdgeHVMax numeric
@attribute outputEdgeHVAvg numeric
@attribute outputEdgeHVStd numeric
@attribute inputWeightHVMax numeric
@attribute inputWeightHVAvg numeric
@attribute inputWeightHVStd numeric
@attribute outputWeightHVMax numeric
@attribute outputWeightHVAvg numeric
@attribute outputWeightHVStd numeric
@attribute numberVariablesDTG numeric
@attribute totalEdgesDTG numeric
@attribute totalWeigthDTG numeric
@attribute edVaRatioDTG numeric
@attribute weEdRatioDTG numeric
@attribute inputEdgeDTGMax numeric
@attribute inputEdgeDTGAvg numeric
@attribute inputEdgeDTGStd numeric
@attribute outputEdgeDTGMax numeric
@attribute outputEdgeDTGAvg numeric
@attribute outputEdgeDTGStd numeric
@attribute inputWeightDTGMax numeric
@attribute inputWeightDTGAvg numeric
@attribute inputWeightDTGStd numeric
@attribute outputWeightDTGMax numeric
@attribute outputWeightDTGAvg numeric
@attribute outputWeightDTGStd numeric
@attribute num_relevant_facts numeric
@attribute num_actions numeric
@attribute h_max numeric
@attribute h_ff numeric
@attribute h_ff_ratio numeric
@attribute rp_fact_balance_min numeric
@attribute rp_fact_balance_avg numeric
@attribute rp_fact_balance_var numeric
@attribute rp_goal_balance_min numeric
@attribute rp_goal_balance_avg numeric
@attribute rp_goal_balance_var numeric
@attribute balance_Ratio numeric
@attribute Unbalance_Ratio numeric
@attribute Balance_Distorsion numeric
@attribute Additive numeric
@attribute Blind numeric
@attribute Causal_graph numeric
@attribute Context-enhanced_additive numeric
@attribute FF numeric
@attribute Goal_count numeric
@attribute Landmark_count numeric
@attribute Landmark-cut numeric
@attribute Max numeric
@attribute n_landmarks numeric
@attribute numberEdges numeric
@attribute edVaratioLand numeric
@attribute numberFatherNodes numeric
@attribute numberChildrenNodes numeric
@attribute nodosbetween numeric
@attribute avginput numeric
@attribute maxinput numeric
@attribute stdinput numeric
@attribute avgoutput numeric
@attribute maxoutput numeric
@attribute stdoutput numeric
@attribute blackVariables numeric
@attribute blackRootVariables numeric
@attribute redBlackVariables numeric
@attribute allpairsvaluesconnected numeric
@attribute Maximaleffectsblack numeric
@attribute Hred-black numeric
@attribute planner {enhsp|,fast-downward|,lpg|,tamer|}
@attribute class {True,False}

@data
4,88,5,0,361,3,2,0,0,19,1686,2254,3940,5524,546,75,0,427,75,569,776,6359,75,3,756,5141,0.099206,6.80026,68.5467,0.04,74,10.08,14.8448,74,10.08,14.8717,1638,68.5467,209.112,1319,68.5467,159.484,72,2.88,14.1091,364,14.56,71.3291,546,21.84,106.994,364,14.56,71.3291,424,2414,7555,0.319523,0.175642,396,7.5277,1.7341,396,7.5277,1.7341,1520,22.7009,5.97892,1520,22.7009,1.7341,356,776,17,60,3.529412,-2,0,0.382188,1,1,0,13.898196,0.853093,129,244,1,76,52,65,3,24,31,17,36,128,3.55556,17,3,16,3.55556,12,2.64575,3.55556,18,4.89898,?,?,?,?,?,66,lpg|,True
4,88,5,0,361,3,2,0,0,19,1686,2254,3940,5524,546,75,0,427,75,569,776,6359,75,3,756,5141,0.099206,6.80026,68.5467,0.04,74,10.08,14.8448,74,10.08,14.8717,1638,68.5467,209.112,1319,68.5467,159.484,72,2.88,14.1091,364,14.56,71.3291,546,21.84,106.994,364,14.56,71.3291,424,2414,7555,0.319523,0.175642,396,7.5277,1.7341,396,7.5277,1.7341,1520,22.7009,5.97892,1520,22.7009,1.7341,356,776,17,60,3.529412,-2,0,0.382188,1,1,0,13.898196,0.853093,129,244,1,76,52,65,3,24,31,17,36,128,3.55556,17,3,16,3.55556,12,2.64575,3.55556,18,4.89898,?,?,?,?,?,66,tamer|,False
4,88,5,0,364,3,2,0,0,19,1796,2347,4143,5948,618,79,0,450,79,600,868,7076,79,3,812,5812,0.097291,7.15764,73.5696,0.037975,78,10.2785,15.316,78,10.2785,15.3532,1854,73.5696,231.104,1486,73.5696,175.591,76,2.88608,14.5263,412,15.6456,78.7476,618,23.4684,118.121,412,15.6456,78.7476,447,2722,8534,0.318959,0.164217,441,8.075,1.91076,441,8.075,1.91076,1708,24.3371,6.30316,1708,24.3371,1.91076,375,868,19,43,2.263158,-2,0,0.350238,1,1,0,10.312212,1.1947,120,176,1,61,50,44,3,19,28,19,28,102,3.64286,13,3,12,3.64286,12,2.82843,3.64286,17,4.79583,?,?,?,?,?,45,enhsp|,False
4,88,5,0,364,3,2,0,0,19,1796,2347,4143,5948,618,79,0,450,79,600,868,7076,79,3,812,5812,0.097291,7.15764,73.5696,0.037975,78,10.2785,15.316,78,10.2785,15.3532,1854,73.5696,231.104,1486,73.5696,175.591,76,2.88608,14.5263,412,15.6456,78.7476,618,23.4684,118.121,412,15.6456,78.7476,447,2722,8534,0.318959,0.164217,441,8.075,1.91076,441,8.075,1.91076,1708,24.3371,6.30316,1708,24.3371,1.91076,375,868,19,43,2.263158,-2,0,0.350238,1,1,0,10.312212,1.1947,120,176,1,61,50,44,3,19,28,19,28,102,3.64286,13,3,12,3.64286,12,2.82843,3.64286,17,4.79583,?,?,?,?,?,45,fast-downward|,True
4,88,5,0,364,3,2,0,0,19,1796,2347,4143,5948,618,79,0,450,79,600,868,7076,79,3,812,5812,0.097291,7.15764,73.5696,0.037975,78,10.2785,15.316,78,10.2785,15.3532,1854,73.5696,231.104,1486,73.5696,175.591,76,2.88608,14.5263,412,15.6456,78.7476,618,23.4684,118.121,412,15.6456,78.7476,447,2722,8534,0.318959,0.164217,441,8.075,1.91076,441,8.075,1.91076,1708,24.3371,6.30316,1708,24.3371,1.91076,375,868,19,43,2.263158,-2,0,0.350238,1,1,0,10.312212,1.1947,120,176,1,61,50,44,3,19,28,19,28,102,3.64286,13,3,12,3.64286,12,2.82843,3.64286,17,4.79583,?,?,?,?,?,45,lpg|,True
4,88,5,0,364,3,2,0,0,19,1796,2347,4143,5948,618,79,0,450,79,600,868,7076,79,3,812,5812,0.097291,7.15764,73.5696,0.037975,78,10.2785,15.316,78,10.2785,15.3532,1854,73.5696,231.104,1486,73.5696,175.591,76,2.88608,14.5263,412,15.6456,78.7476,618,23.4684,118.121,412,15.6456,78.7476,447,2722,8534,0.318959,0.164217,441,8.075,1.91076,441,8.075,1.91076,1708,24.3371,6.30316,1708,24.3371,1.91076,375,868,19,43,2.263158,-2,0,0.350238,1,1,0,10.312212,1.1947,120,176,1,61,50,44,3,19,28,19,28,102,3.64286,13,3,12,3.64286,12,2.82843,3.64286,17,4.79583,?,?,?,?,?,45,tamer|,False
4,89,5,0,364,4,2,0,0,19,2096,2498,4594,6990,840,80,0,525,80,750,1090,9079,80,4,968,7810,0.082645,8.06818,97.625,0.05,79,12.1,16.6783,79,12.1,16.7045,2520,97.625,301.808,1930,97.625,221.804,76,3.8,16.5638,420,21,91.5369,630,31.5,137.305,420,21,91.5369,521,3610,11420,0.316112,0.144321,552,10.8236,1.92568,552,10.8236,1.92568,2152,32.6157,6.39393,2152,32.6157,1.92568,450,1090,20,80,4,-2,0,0.38873,1,1,0,15.333027,1.636697,215,361,1,106,74,85,4,28,29,20,39,171,4.38462,17,4,18,4.38462,18,4,4.38462,20,5.38516,?,?,?,?,?,87,enhsp|,False
4,89,5,0,364,4,2,0,0,19,2096,2498,4594,6990,840,80,0,525,80,750,1090,9079,80,4,968,7810,0.082645,8.06818,97.625,0.05,79,12.1,16.6783,79,12.1,16.7045,2520,97.625,301.808,1930,97.625,221.804,76,3.8,16.5638,420,21,91.5369,630,31.5,137.305,420,21,91.5369,521,3610,11420,0.316112,0.144321,552,10.8236,1.92568,552,10.8236,1.92568,2152,32.6157,6.39393,2152,32.6157,1.92568,450,1090,20,80,4,-2,0,0.38873,1,1,0,15.333027,1.636697,215,361,1,106,74,85,4,28,29,20,39,171,4.38462,17,4,18,4.38462,18,4,4.38462,20,5.38516,?,?,?,?,?,87,fast-downward|,False
4,89,5,0,364,4,2,0,0,19,2096,2498,4594,6990,840,80,0,525,80,750,1090,9079,80,4,968,7810,0.082645,8.06818,97.625,0.05,79,12.1,16.6783,79,12.1,16.7045,2520,97.625,301.808,1930,97.625,221.804,76,3.8,16.5638,420,21,91.5369,630,31.5,137.305,420,21,91.5369,521,3610,11420,0.316112,0.144321,552,10.8236,1.92568,552,10.8236,1.92568,2152,32.6157,6.39393,2152,32.6157,1.92568,450,1090,20,80,4,-2,0,0.38873,1,1,0,15.333027,1.636697,215,361,1,106,74,85,4,28,29,20,39,171,4.38462,17,4,18,4.38462,18,4,4.38462,20,5.38516,?,?,?,?,?,87,lpg|,False
4,89,5,0,364,4,2,0,0,19,2096,2498,4594,6990,840,80,0,525,80,750,1090,9079,80,4,968,7810,0.082645,8.06818,97.625,0.05,79,12.1,16.6783,79,12.1,16.7045,2520,97.625,301.808,1930,97.625,221.804,76,3.8,16.5638,420,21,91.5369,630,31.5,137.305,420,21,91.5369,521,3610,11420,0.316112,0.144321,552,10.8236,1.92568,552,10.8236,1.92568,2152,32.6157,6.39393,2152,32.6157,1.92568,450,1090,20,80,4,-2,0,0.38873,1,1,0,15.333027,1.636697,215,361,1,106,74,85,4,28,29,20,39,171,4.38462,17,4,18,4.38462,18,4,4.38462,20,5.38516,?,?,?,?,?,87,tamer|,False
4,89,5,0,363,4,2,0,0,19,2088,2476,4564,6963,840,79,0,518,79,740,1088,9053,79,4,958,7808,0.082464,8.15031,98.8354,0.050633,78,12.1266,16.5241,78,12.1266,16.554,2520,98.8354,303.547,1928,98.8354,222.878,75,3.79747,16.4435,420,21.2658,92.0837,630,31.8987,138.126,420,21.2658,92.0837,514,3608,11416,0.316048,0.142461,552,10.9647,1.95039,552,10.9647,1.95039,2144,33.0426,6.47593,2144,33.0426,1.95039,444,1088,19,76,4,-4,0,0.469809,1,1,0,15.990808,2.015625,274,278,1,107,72,78,4,28,39,19,40,174,4.35,17,4,19,4.35,18,4,4.35,20,5.2915,?,?,?,?,?,77,enhsp|,False
4,89,5,0,363,4,2,0,0,19,2088,2476,4564,6963,840,79,0,518,79,740,1088,9053,79,4,958,7808,0.082464,8.15031,98.8354,0.050633,78,12.1266,16.5241,78,12.1266,16.554,2520,98.8354,303.547,1928,98.8354,222.878,75,3.79747,16.4435,420,21.2658,92.0837,630,31.8987,138.126,420,21.2658,92.0837,514,3608,11416,0.316048,0.142461,552,10.9647,1.95039,552,10.9647,1.95039,2144,33.0426,6.47593,2144,33.0426,1.95039,444,1088,19,76,4,-4,0,0.469809,1,1,0,15.990808,2.015625,274,278,1,107,72,78,4,28,39,19,40,174,4.35,17,4,19,4.35,18,4,4.35,20,5.2915,?,?,?,?,?,77,fast-downward|,False
4,89,5,0,363,4,2,0,0,19,2088,2476,4564,6963,840,79,0,518,79,740,1088,9053,79,4,958,7808,0.082464,8.15031,98.8354,0.050633,78,12.1266,16.5241,78,12.1266,16.554,2520,98.8354,303.547,1928,98.8354,222.878,75,3.79747,16.4435,420,21.2658,92.0837,630,31.8987,138.126,420,21.2658,92.0837,514,3608,11416,0.316048,0.142461,552,10.9647,1.95039,552,10.9647,1.95039,2144,33.0426,6.47593,2144,33.0426,1.95039,444,1088,19,76,4,-4,0,0.469809,1,1,0,15.990808,2.015625,274,278,1,107,72,78,4,28,39,19,40,174,4.35,17,4,19,4.35,18,4,4.35,20,5.2915,?,?,?,?,?,77,lpg|,False
4,89,5,0,363,4,2,0,0,19,2088,2476,4564,6963,840,79,0,518,79,740,1088,9053,79,4,958,7808,0.082464,8.15031,98.8354,0.050633,78,12.1266,16.5241,78,12.1266,16.554,2520,98.8354,303.547,1928,98.8354,222.878,75,3.79747,16.4435,420,21.2658,92.0837,630,31.8987,138.126,420,21.2658,92.0837,514,3608,11416,0.316048,0.142461,552,10.9647,1.95039,552,10.9647,1.95039,2144,33.0426,6.47593,2144,33.0426,1.95039,444,1088,19,76,4,-4,0,0.469809,1,1,0,15.990808,2.015625,274,278,1,107,72,78,4,28,39,19,40,174,4.35,17,4,19,4.35,18,4,4.35,20,5.2915,?,?,?,?,?,77,tamer|,False
4,89,5,0,363,4,2,0,0,19,2050,2470,4520,6817,808,79,0,518,79,740,1050,8773,79,4,950,7514,0.083158,7.90947,95.1139,0.050633,78,12.0253,16.5514,78,12.0253,16.5728,2424,95.1139,291.997,1858,95.1139,214.714,75,3.79747,16.4435,404,20.4557,88.5758,606,30.6835,132.864,404,20.4557,88.5758,514,3474,10988,0.316163,0.147956,530,10.5476,1.84699,530,10.5476,1.84699,2080,31.7927,6.2929,2080,31.7927,1.84699,444,1050,17,60,3.529412,-3,0,0.402694,1,1,0,13.00381,1.919048,151,245,1,91,64,53,4,30,32,17,43,184,4.27907,19,4,20,4.27907,18,3.87298,4.27907,20,5.47723,?,?,?,?,?,53,enhsp|,True
4,89,5,0,363,4,2,0,0,19,2050,2470,4520,6817,808,79,0,518,79,740,1050,8773,79,4,950,7514,0.083158,7.90947,95.1139,0.050633,78,12.0253,16.5514,78,12.0253,16.5728,2424,95.1139,291.997,1858,95.1139,214.714,75,3.79747,16.4435,404,20.4557,88.5758,606,30.6835,132.864,404,20.4557,88.5758,514,3474,10988,0.316163,0.147956,530,10.5476,1.84699,530,10.5476,1.84699,2080,31.7927,6.2929,2080,31.7927,1.84699,444,1050,17,60,3.529412,-3,0,0.402694,1,1,0,13.00381,1.919048,151,245,1,91,64,53,4,30,32,17,43,184,4.27907,19,4,20,4.27907,18,3.87298,4.27907,20,5.47723,?,?,?,?,?,53,fast-downward|,True
4,89,5,0,363,4,2,0,0,19,2050,2470,4520,6817,808,79,0,518,79,740,1050,8773,79,4,950,7514,0.083158,7.90947,95.1139,0.050633,78,12.0253,16.5514,78,12.0253,16.5728,2424,95.1139,291.997,1858,95.1139,214.714,75,3.79747,16.4435,404,20.4557,88.5758,606,30.6835,132.864,404,20.4557,88.5758,514,3474,10988,0.316163,0.147956,530,10.5476,1.84699,530,10.5476,1.84699,2080,31.7927,6.2929,2080,31.7927,1.84699,444,1050,17,60,3.529412,-3,0,0.402694,1,1,0,13.00381,1.919048,151,245,1,91,64,53,4,30,32,17,43,184,4.27907,19,4,20,4.27907,18,3.87298,4.27907,20,5.47723,?,?,?,?,?,53,lpg|,True
4,89,5,0,363,4,2,0,0,19,2050,2470,4520,6817,808,79,0,518,79,740,1050,8773,79,4,950,7514,0.083158,7.90947,95.1139,0.050633,78,12.0253,16.5514,78,12.0253,16.5728,2424,95.1139,291.997,1858,95.1139,214.714,75,3.79747,16.4435,404,20.4557,88.5758,606,30.6835,132.864,404,20.4557,88.5758,514,3474,10988,0.316163,0.147956,530,10.5476,1.84699,530,10.5476,1.84699,2080,31.7927,6.2929,2080,31.7927,1.84699,444,1050,17,60,3.529412,-3,0,0.402694,1,1,0,13.00381,1.919048,151,245,1,91,64,53,4,30,32,17,43,184,4.27907,19,4,20,4.27907,18,3.87298,4.27907,20,5.47723,?,?,?,?,?,53,tamer|,False
4,89,5,0,362,4,2,0,0,19,2080,2453,4533,6935,840,78,0,511,78,730,1086,9027,78,4,948,7806,0.082279,8.23418,100.077,0.051282,77,12.1538,16.3668,77,12.1538,16.3958,2520,100.077,305.301,1926,100.077,223.839,74,3.79487,16.3224,420,21.5385,92.6404,630,32.3077,138.961,420,21.5385,92.6404,507,3606,11412,0.315983,0.140599,550,11.1095,1.98416,550,11.1095,1.98416,2144,33.4797,6.55343,2144,33.4797,1.98416,438,1086,15,52,3.466667,-2,0,0.309662,1,1,0,14.222836,1.853591,89,340,1,96,74,72,4,29,31,15,41,201,4.90244,18,4,19,4.90244,18,4.58258,4.90244,22,5.91608,?,?,?,?,?,70,enhsp|,False
4,89,5,0,362,4,2,0,0,19,2080,2453,4533,6935,840,78,0,511,78,730,1086,9027,78,4,948,7806,0.082279,8.23418,100.077,0.051282,77,12.1538,16.3668,77,12.1538,16.3958,2520,100.077,305.301,1926,100.077,223.839,74,3.79487,16.3224,420,21.5385,92.6404,630,32.3077,138.961,420,21.5385,92.6404,507,3606,11412,0.315983,0.140599,550,11.1095,1.98416,550,11.1095,1.98416,2144,33.4797,6.55343,2144,33.4797,1.98416,438,1086,15,52,3.466667,-2,0,0.309662,1,1,0,14.222836,1.853591,89,340,1,96,74,72,4,29,31,15,41,201,4.90244,18,4,19,4.90244,18,4.58258,4.90244,22,5.91608,?,?,?,?,?,70,fast-downward|,False
4,89,5,0,362,4,2,0,0,19,2080,2453,4533,6935,840,78,0,511,78,730,1086,9027,78,4,948,7806,0.082279,8.23418,100.077,0.051282,77,12.1538,16.3668,77,12.1538,16.3958,2520,100.077,305.301,1926,100.077,223.839,74,3.79487,16.3224,420,21.5385,92.6404,630,32.3077,138.961,420,21.5385,92.6404,507,3606,11412,0.315983,0.140599,550,11.1095,1.98416,550,11.1095,1.98416,2144,33.4797,6.55343,2144,33.4797,1.98416,438,1086,15,52,3.466667,-2,0,0.309662,1,1,0,14.222836,1.853591,89,340,1,96,74,72,4,29,31,15,41,201,4.90244,18,4,19,4.90244,18,4.58258,4.90244,22,5.91608,?,?,?,?,?,70,lpg|,False
4,89,5,0,362,4,2,0,0,19,2080,2453,4533,6935,840,78,0,511,78,730,1086,9027,78,4,948,7806,0.082279,8.23418,100.077,0.051282,77,12.1538,16.3668,77,12.1538,16.3958,2520,100.077,305.301,1926,100.077,223.839,74,3.79487,16.3224,420,21.5385,92.6404,630,32.3077,138.961,420,21.5385,92.6404,507,3606,11412,0.315983,0.140599,550,11.1095,1.98416,550,11.1095,1.98416,2144,33.4797,6.55343,2144,33.4797,1.98416,438,1086,15,52,3.466667,-2,0,0.309662,1,1,0,14.222836,1.853591,89,340,1,96,74,72,4,29,31,15,41,201,4.90244,18,4,19,4.90244,18,4.58258,4.90244,22,5.91608,?,?,?,?,?,70,tamer|,False
3,71,4,0,156,35,1,0,0,8,5830,1536,7366,14506,0,36,0,1296,72,2592,4200,24959,36,35,70,8400,0.514286,120,233.333,0.972222,35,1.94444,5.58741,35,1.94444,5.58741,4200,233.333,670.489,4200,233.333,670.489,1,0.972222,0.164336,120,116.667,19.7203,120,116.667,19.7203,120,116.667,19.7203,1296,8400,16800,0.5,0.154286,140,6.48148,2.2595,140,6.48148,1.59771,280,12.963,4.519,280,12.963,1.59771,1296,4200,15,151,10.066667,-2,0,0.342467,-1,0.885714,0.464231,42.968571,10.131191,487,?,?,?,?,?,?,?,?,?,143,277,1.93706,64,35,44,1.93706,65,5.2915,1.93706,8,2.23607,1,0,36,0,35,241,enhsp|,False
3,71,4,0,156,35,1,0,0,8,5830,1536,7366,14506,0,36,0,1296,72,2592,4200,24959,36,35,70,8400,0.514286,120,233.333,0.972222,35,1.94444,5.58741,35,1.94444,5.58741,4200,233.333,670.489,4200,233.333,670.489,1,0.972222,0.164336,120,116.667,19.7203,120,116.667,19.7203,120,116.667,19.7203,1296,8400,16800,0.5,0.154286,140,6.48148,2.2595,140,6.48148,1.59771,280,12.963,4.519,280,12.963,1.59771,1296,4200,15,151,10.066667,-2,0,0.342467,-1,0.885714,0.464231,42.968571,10.131191,487,?,?,?,?,?,?,?,?,?,143,277,1.93706,64,35,44,1.93706,65,5.2915,1.93706,8,2.23607,1,0,36,0,35,241,fast-downward|,True
3,71,4,0,156,35,1,0,0,8,5830,1536,7366,14506,0,36,0,1296,72,2592,4200,24959,36,35,70,8400,0.514286,120,233.333,0.972222,35,1.94444,5.58741,35,1.94444,5.58741,4200,233.333,670.489,4200,233.333,670.489,1,0.972222,0.164336,120,116.667,19.7203,120,116.667,19.7203,120,116.667,19.7203,1296,8400,16800,0.5,0.154286,140,6.48148,2.2595,140,6.48148,1.59771,280,12.963,4.519,280,12.963,1.59771,1296,4200,15,151,10.066667,-2,0,0.342467,-1,0.885714,0.464231,42.968571,10.131191,487,?,?,?,?,?,?,?,?,?,143,277,1.93706,64,35,44,1.93706,65,5.2915,1.93706,8,2.23607,1,0,36,0,35,241,lpg|,False
3,71,4,0,156,35,1,0,0,8,5830,1536,7366,14506,0,36,0,1296,72,2592,4200,24959,36,35,70,8400,0.514286,120,233.333,0.972222,35,1.94444,5.58741,35,1.94444,5.58741,4200,233.333,670.489,4200,233.333,670.489,1,0.972222,0.164336,120,116.667,19.7203,120,116.667,19.7203,120,116.667,19.7203,1296,8400,16800,0.5,0.154286,140,6.48148,2.2595,140,6.48148,1.59771,280,12.963,4.519,280,12.963,1.59771,1296,4200,15,151,10.066667,-2,0,0.342467,-1,0.885714,0.464231,42.968571,10.131191,487,?,?,?,?,?,?,?,?,?,143,277,1.93706,64,35,44,1.93706,65,5.2915,1.93706,8,2.23607,1,0,36,0,35,241,tamer|,False
3,49,4,0,105,24,1,0,0,8,2773,785,3558,6798,0,25,0,625,50,1250,1920,11524,25,24,48,3840,0.520833,80,153.6,0.96,24,1.92,4.50706,24,1.92,4.50706,1920,153.6,360.565,1920,153.6,360.565,1,0.96,0.195959,80,76.8,15.6767,80,76.8,15.6767,80,76.8,15.6767,625,3840,7680,0.5,0.16276,96,6.144,2.12834,96,6.144,1.50497,192,12.288,4.25669,192,12.288,1.50497,625,1920,10,89,8.9,-2,0,0.329848,-1,0.916667,0.399653,31.296354,7.082812,102,?,?,?,?,?,?,?,?,?,104,202,1.94231,45,24,35,1.94231,45,4.24264,1.94231,8,2.23607,1,0,25,0,24,152,enhsp|,False
3,49,4,0,105,24,1,0,0,8,2773,785,3558,6798,0,25,0,625,50,1250,1920,11524,25,24,48,3840,0.520833,80,153.6,0.96,24,1.92,4.50706,24,1.92,4.50706,1920,153.6,360.565,1920,153.6,360.565,1,0.96,0.195959,80,76.8,15.6767,80,76.8,15.6767,80,76.8,15.6767,625,3840,7680,0.5,0.16276,96,6.144,2.12834,96,6.144,1.50497,192,12.288,4.25669,192,12.288,1.50497,625,1920,10,89,8.9,-2,0,0.329848,-1,0.916667,0.399653,31.296354,7.082812,102,?,?,?,?,?,?,?,?,?,104,202,1.94231,45,24,35,1.94231,45,4.24264,1.94231,8,2.23607,1,0,25,0,24,152,fast-downward|,True
3,49,4,0,105,24,1,0,0,8,2773,785,3558,6798,0,25,0,625,50,1250,1920,11524,25,24,48,3840,0.520833,80,153.6,0.96,24,1.92,4.50706,24,1.92,4.50706,1920,153.6,360.565,1920,153.6,360.565,1,0.96,0.195959,80,76.8,15.6767,80,76.8,15.6767,80,76.8,15.6767,625,3840,7680,0.5,0.16276,96,6.144,2.12834,96,6.144,1.50497,192,12.288,4.25669,192,12.288,1.50497,625,1920,10,89,8.9,-2,0,0.329848,-1,0.916667,0.399653,31.296354,7.082812,102,?,?,?,?,?,?,?,?,?,104,202,1.94231,45,24,35,1.94231,45,4.24264,1.94231,8,2.23607,1,0,25,0,24,152,lpg|,True
3,49,4,0,105,24,1,0,0,8,2773,785,3558,6798,0,25,0,625,50,1250,1920,11524,25,24,48,3840,0.520833,80,153.6,0.96,24,1.92,4.50706,24,1.92,4.50706,1920,153.6,360.565,1920,153.6,360.565,1,0.96,0.195959,80,76.8,15.6767,80,76.8,15.6767,80,76.8,15.6767,625,3840,7680,0.5,0.16276,96,6.144,2.12834,96,6.144,1.50497,192,12.288,4.25669,192,12.288,1.50497,625,1920,10,89,8.9,-2,0,0.329848,-1,0.916667,0.399653,31.296354,7.082812,102,?,?,?,?,?,?,?,?,?,104,202,1.94231,45,24,35,1.94231,45,4.24264,1.94231,8,2.23607,1,0,25,0,24,152,tamer|,False
3,49,4,0,105,24,1,0,0,8,2773,785,3558,6798,0,25,0,625,50,1250,1920,11524,25,24,48,3840,0.520833,80,153.6,0.96,24,1.92,4.50706,24,1.92,4.50706,1920,153.6,360.565,1920,153.6,360.565,1,0.96,0.195959,80,76.8,15.6767,80,76.8,15.6767,80,76.8,15.6767,625,3840,7680,0.5,0.16276,96,6.144,2.12834,96,6.144,1.50497,192,12.288,4.25669,192,12.288,1.50497,625,1920,10,83,8.3,-2,0,0.304631,-1,0.916667,0.399653,28.69375,5.7875,72,?,?,?,?,?,?,?,?,?,102,197,1.93137,46,24,32,1.93137,45,4.3589,1.93137,8,2.23607,1,0,25,0,24,135,enhsp|,False
3,49,4,0,105,24,1,0,0,8,2773,785,3558,6798,0,25,0,625,50,1250,1920,11524,25,24,48,3840,0.520833,80,153.6,0.96,24,1.92,4.50706,24,1.92,4.50706,1920,153.6,360.565,1920,153.6,360.565,1,0.96,0.195959,80,76.8,15.6767,80,76.8,15.6767,80,76.8,15.6767,625,3840,7680,0.5,0.16276,96,6.144,2.12834,96,6.144,1.50497,192,12.288,4.25669,192,12.288,1.50497,625,1920,10,83,8.3,-2,0,0.304631,-1,0.916667,0.399653,28.69375,5.7875,72,?,?,?,?,?,?,?,?,?,102,197,1.93137,46,24,32,1.93137,45,4.3589,1.93137,8,2.23607,1,0,25,0,24,135,fast-downward|,True
3,49,4,0,105,24,1,0,0,8,2773,785,3558,6798,0,25,0,625,50,1250,1920,11524,25,24,48,3840,0.520833,80,153.6,0.96,24,1.92,4.50706,24,1.92,4.50706,1920,153.6,360.565,1920,153.6,360.565,1,0.96,0.195959,80,76.8,15.6767,80,76.8,15.6767,80,76.8,15.6767,625,3840,7680,0.5,0.16276,96,6.144,2.12834,96,6.144,1.50497,192,12.288,4.25669,192,12.288,1.50497,625,1920,10,83,8.3,-2,0,0.304631,-1,0.916667,0.399653,28.69375,5.7875,72,?,?,?,?,?,?,?,?,?,102,197,1.93137,46,24,32,1.93137,45,4.3589,1.93137,8,2.23607,1,0,25,0,24,135,lpg|,True
3,49,4,0,105,24,1,0,0,8,2773,785,3558,6798,0,25,0,625,50,1250,1920,11524,25,24,48,3840,0.520833,80,153.6,0.96,24,1.92,4.50706,24,1.92,4.50706,1920,153.6,360.565,1920,153.6,360.565,1,0.96,0.195959,80,76.8,15.6767,80,76.8,15.6767,80,76.8,15.6767,625,3840,7680,0.5,0.16276,96,6.144,2.12834,96,6.144,1.50497,192,12.288,4.25669,192,12.288,1.50497,625,1920,10,83,8.3,-2,0,0.304631,-1,0.916667,0.399653,28.69375,5.7875,72,?,?,?,?,?,?,?,?,?,102,197,1.93137,46,24,32,1.93137,45,4.3589,1.93137,8,2.23607,1,0,25,0,24,135,tamer|,False
